Auction Date,Branch Name,Stock Number,Year,Make,Model,Series Name,Current Bid,Title/Sale Document,Public,Primary Damage,Secondary Damage,Loss Type,New Inventory Time,Timed Auction,Vehicle Type,Vehicle Subtype,Odometer,ODO Status,Start Code,Air Bags,Key,Exterior Color,Interior Color,Engine,Fuel Type,Cylinders,Vin#,Market,Transmission Type,Seller,Drive Line Type,Body Style,Country of Origin,Offsite,Lane,Run,Aisle,Stall,Seller Type,ACV,Region
"Tue Dec 09, 8:30am CST",Providence,43391938,2016,ISUZU,NPR," ",,Clear,NO,Rear,,Other,"Tue Dec 09, 1:05am CST",NO,"Heavy Duty Trucks,Fleet Vehicles",,"277,597 mi",," ",,,,,,Diesel,4 Cyl,JALB4T179G7W01272,IAA United States,,Holman,Rear Wheel Drive,Inc (Strip Chassis),Japan,NO,A,41,"HE ",1,Non-Insurance,"$7,700 USD",East
"Tue Dec 09, 8:30am CST",Providence,43698312,2003,JAGUAR,S-TYPE,4.2L V8,$25 USD,Salvage,NO,Left & Right Side,,Collision,"Tue Dec 09, 1:19am CST",NO,Automobiles,,"116,705 mi",,Run & Drive,Intact Airbags,Key Available,White,Beige,"4.2L V-8 DOHC, VVT, 300HP",Gasoline,8 Cyl,SAJEA01U83HM54413,IAA United States,Automatic,MAPFRE USA,Rear Wheel Drive,Sedan,United Kingdom,NO,A,49,"G  ",12,Insurance,"$3,800 USD",East
"Tue Dec 09, 8:30am CST",Providence,42833926,2020,JEEP,COMPASS,LIMITED 4X4,$25 USD,Salvage,NO,Total Burn,Suspension,Collision,"Tue Dec 09, 1am CST",NO,SUVs,,1 mi,Inoperable Digital Dash,Stationary,,,Silver,,"2.4L I-4 VVT, 180HP",Gasoline,4 Cyl,3C4NJDCB9LT137971,IAA United States,Automatic,AAA Rhode Island,Four Wheel Drive,Utility,Mexico,NO,A,51,"H  ",2,Insurance,"$21,050 USD",East
"Tue Dec 09, 8:30am CST",Providence,43818890,2017,KEYSTONE,OTHER," ","$3,450 USD",Clear,NO,Fresh Water,,Other,"Tue Dec 09, 1:25am CST",NO,Recreational/ Miscellaneous,Travel Trailer,,Not Required/Exempt," ",,Key Available,Beige,Brown,,Other,,4YDF3102XHA741378,IAA United States,,MAPFRE USA,,,,NO,A,31,"HE ",1,Insurance,"$32,760 USD",East
"Tue Dec 09, 8:30am CST",Providence,43408086,2012,KIA,OPTIMA,EX,$25 USD,Salvage,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:06am CST",NO,Automobiles,,"150,929 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.4L I-4 DI, DOHC, VVT, 200HP",Gasoline,4 Cyl,5XXGN4A74CG034724,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,93,"A  ",3,Non-Insurance,"$2,325 USD",East
"Tue Dec 09, 8:30am CST",Providence,43416774,2012,KIA,SORENTO,LX,$275 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:06am CST",NO,SUVs,,"174,224 mi",,Stationary,Intact Airbags,Key Available,Purple,,"2.4L I-4 DI, DOHC, VVT, 191HP",Gasoline,4 Cyl,5XYKT3A6XCG303676,IAA United States,Automatic,,Front Wheel Drive,Utility,United States,NO,A,98,"K  ",18,Non-Insurance,"$1,800 USD",East
"Tue Dec 09, 8:30am CST",Providence,43747664,2015,KIA,SOUL,+,$250 USD,Clear,NO,Right Rear,Left Rear,Other,"Tue Dec 09, 1:22am CST",NO,Automobiles,,"139,809 mi",,Run & Drive,Intact Airbags,Key Available,Green,,"2.0L I-4 DI, DOHC, VVT, 164HP",Gasoline,4 Cyl,KNDJP3A55F7804435,IAA United States,Automatic,,Front Wheel Drive,Hatchback,South Korea,NO,A,66,"H  ",22,Non-Insurance,"$2,800 USD",East
"Tue Dec 09, 8:30am CST",Providence,43748412,2015,KIA,SPORTAGE,LX,"$1,350 USD",Clear,NO,Suspension,Right Side,Collision,"Tue Dec 09, 1:22am CST",NO,SUVs,,"95,253 mi",,Run & Drive,Intact Airbags,Key Available,Blue,Gray,"2.4L I-4 DI, DOHC, VVT, 182HP",Gasoline,4 Cyl,KNDPBCAC8F7692995,IAA United States,Automatic,MAPFRE USA,All-Wheel Drive,Sport Utility,South Korea,NO,A,87,"H  ",30,Insurance,"$9,700 USD",East
"Tue Dec 09, 8:30am CST",Providence,43708556,2012,LAND ROVER,LR4," ",$250 USD,Clear,NO,Left Side,,Other,"Tue Dec 09, 1:19am CST",NO,SUVs,,"124,589 mi",,Stationary,Intact Airbags,Key Available,White,,"5.0L V-8 DI, DOHC, VVT, 375HP",Gasoline,8 Cyl,SALAG2D45CA601081,IAA United States,Automatic,,Four Wheel Drive,Sport Utility,United Kingdom,NO,A,22,"J  ",27,Non-Insurance,"$2,900 USD",East
"Tue Dec 09, 8:30am CST",Providence,43643407,2008,LEXUS,ES 350," ",$250 USD,Salvage,NO,All Over,,Collision,"Tue Dec 09, 1:15am CST",NO,Automobiles,,1 mi,Inoperable Digital Dash,Stationary,Deployed Airbags,,Black,Black,"3.5L V-6 DOHC, VVT, 272HP",Gasoline,6 Cyl,JTHBJ46G082182556,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Sedan,Japan,NO,A,34,"D  ",20,Insurance,"$9,400 USD",East
"Tue Dec 09, 8:30am CST",Providence,43823697,2015,LEXUS,GS 350," ","$4,700 USD",Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"173,493 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.5L V-6 DI, DOHC, VVT, 306HP",Gasoline,6 Cyl,JTHCE1BL6FA004700,IAA United States,Automatic,Charitable Adult Rides & Services,All-Wheel Drive,Sedan,Japan,NO,A,73,"H  ",30,Non-Insurance,"$11,475 USD",East
"Tue Dec 09, 8:30am CST",Providence,43503336,2010,LEXUS,RX 450H," ","$1,650 USD",Salvage,NO,Interior Burn,,Fire,"Tue Dec 09, 1:09am CST",NO,SUVs,,"151,712 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"3.5L V-6 DOHC, VVT, 245HP",Hybrid,6 Cyl,JTJBC1BA6A2412468,IAA United States,Automatic,NGM Insurance,All-Wheel Drive,Sport Utility,Japan,NO,A,83,"H  ",17,Insurance,"$9,675 USD",East
"Tue Dec 09, 8:30am CST",Providence,43147464,2007,LOAD RITE,BOAT TRAILER," ",,Bill Of Sale,NO,Frame,Suspension,Collision,"Tue Dec 09, 1:02am CST",NO,Trailers,,,,,,Key Available,Silver,Silver,,Other,,5A4XJRJ1572015862,IAA United States,,Arbella Insurance Company,,,,NO,A,113,"S  ",1,Insurance,"$1,049 USD",East
"Tue Dec 09, 8:30am CST",Providence,43451051,2004,MACK,600,CH600,"$2,550 USD",Salvage,NO,Rollover,Right Side,Collision,"Tue Dec 09, 1:07am CST",NO,Heavy Duty Trucks,,"506,325 mi",Not Actual," ",,Key Available,White,,,Diesel,6 Cyl,1M1AA13YX4N156192,IAA United States,,MAPFRE USA,Rear Wheel Drive,Straight Truck,United States,NO,A,50,"HE ",1,Insurance,"$29,944 USD",East
"Tue Dec 09, 8:30am CST",Providence,43350191,2019,MASERATI,QUATTROPORTE,S Q4 GRANSPORT,"$6,800 USD",Salvage,NO,Rear,Right Side,Collision,"Tue Dec 09, 1:04am CST",NO,Automobiles,,"46,655 mi",,Stationary,Deployed Airbags,Key Available,White,,"3.0L V-6 DI, DOHC, VVT, turbo, 424HP",Gasoline,6 Cyl,ZAM56YRS0K1328230,IAA United States,Automatic,NGM Insurance,All-Wheel Drive,Sedan,Italy,NO,A,8,"C  ",8,Insurance,"$28,476 USD",East
"Tue Dec 09, 8:30am CST",Providence,43250510,2021,MAZDA,MAZDA3,2.5 S,"$3,500 USD",Salvage,NO,Suspension,Left Side,Collision,"Tue Dec 09, 1:03am CST",NO,Automobiles,,"37,371 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"2.5L I-4 DI, DOHC, VVT, 186HP",Gasoline,4 Cyl,JM1BPAALXM1313494,IAA United States,Automatic,AAA Rhode Island,Front Wheel Drive,Sedan,Japan,NO,A,96,"H  ",22,Insurance,"$18,400 USD",East
"Tue Dec 09, 8:30am CST",Providence,43811570,2008,MAZDA,MAZDA3,I SPORT,$25 USD,Salvage,NO,Rear,,Collision,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"195,525 mi",Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,Blue,Beige,"2.0L I-4 DOHC, 144HP",Gasoline,4 Cyl,JM1BK32G081154423,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Sedan,Japan,NO,A,57,"K  ",15,Insurance,"$3,445 USD",East
"Tue Dec 09, 8:30am CST",Providence,43720951,1973,MERC,COUGAR XR7 HARDTOP," ",$25 USD,Bill Of Sale,NO,Rear,,Collision,"Tue Dec 09, 1:20am CST",NO,Classics,,"77,746 mi",,Run & Drive,,Key Available,Orange,Beige," ",Other,,"3F91H568041      ",IAA United States,Automatic,MAPFRE USA,,,,NO,A,112,"G  ",20,Insurance,"$23,140 USD",East
"Tue Dec 09, 8:30am CST",Providence,43833114,2004,MERCEDES-BENZ,E 320,4MATIC,$25 USD,Clear,NO,Mechanical,,Other,"Tue Dec 09, 1:26am CST",NO,Automobiles,,1 mi,Inoperable Digital Dash,Stationary,Intact Airbags,Key Available,Black,,"3.2L V-6 , 221HP",Gasoline,6 Cyl,WDBUF82J94X162287,IAA United States,Automatic,,All-Wheel Drive,Sedan,Germany,NO,A,18,"N  ",12,Non-Insurance,"$1,725 USD",East
"Tue Dec 09, 8:30am CST",Providence,43383377,2013,MERCEDES-BENZ,E 350,4MATIC,$700 USD,Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:05am CST",NO,Automobiles,,"117,262 mi",,Stationary,Deployed Airbags,Key Available,Black,,"3.5L V-6 DI, DOHC, VVT, 302HP",Gasoline,6 Cyl,WDDKJ8JBXDF211767,IAA United States,Automatic,NGM Insurance,All-Wheel Drive,Coupe,Germany,NO,A,106,"H  ",6,Insurance,"$10,900 USD",East
"Tue Dec 09, 8:30am CST",Providence,43655868,2011,MERCEDES-BENZ,E 350," ",$900 USD,Clear,NO,Left Rear,,Other,"Tue Dec 09, 1:16am CST",NO,Automobiles,,"189,575 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.5L V-6 DOHC, VVT, 268HP",Gasoline,6 Cyl,WDDKJ5GB9BF088434,IAA United States,Automatic,,Rear Wheel Drive,Coupe,Germany,NO,A,86,"N  ",11,Non-Insurance,"$2,525 USD",East
"Tue Dec 09, 8:30am CST",Providence,43792487,1998,MERCEDES-BENZ,E 430," ",$100 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:24am CST",NO,Automobiles,,"144,238 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"4.3L V-8 , 275HP",Gasoline,8 Cyl,WDBJF70F4WA696539,IAA United States,Automatic,,Rear Wheel Drive,Sedan,Germany,NO,A,104,"C  ",20,Non-Insurance,$500 USD,East
"Tue Dec 09, 8:30am CST",Providence,43517560,2023,MERCEDES-BENZ,SPRINTER 1500,STANDARD ROOF 4-CYL GAS,"$3,550 USD",Salvage,NO,Rear,,Collision,"Tue Dec 09, 1:09am CST",NO,Vans,,"44,352 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.0L I-4 DI, DOHC, VVT, turbo, 188HP",Gasoline,4 Cyl,W1Y70BGY4PT145018,IAA United States,Automatic,,Rear Wheel Drive,Cargo Van,Germany,NO,A,38,"DZ ",1,Insurance,"$46,526 USD",East
"Tue Dec 09, 8:30am CST",Providence,43647507,2021,NISSAN,ALTIMA,S FWD,"$1,900 USD",Salvage,NO,Right Front,Suspension,Collision,"Tue Dec 09, 1:16am CST",NO,Automobiles,,"26,069 mi",,Stationary,Deployed Airbags,Key Available,Black,,"2.5L I-4 DI, DOHC, VVT, 188HP",Gasoline,4 Cyl,1N4BL4BV2MN364029,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,94,"G  ",4,Non-Insurance,"$19,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43595396,2012,NISSAN,ALTIMA,S,$425 USD,Clear,NO,Front End,Right Front,Collision,"Tue Dec 09, 1:13am CST",NO,Automobiles,,"132,837 mi",,Run & Drive,Intact Airbags,Key Available,Tan,,2.5L I4 FI DOHC 16V NF4,Gasoline,4 Cyl,1N4AL2AP0CN411544,IAA United States,Automatic,NGM Insurance,Front Wheel Drive,Sedan 4 Door,United States,NO,A,40,"H  ",13,Insurance,"$4,871 USD",East
"Tue Dec 09, 8:30am CST",Providence,43439711,2010,NISSAN,MURANO,S,$250 USD,Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:06am CST",NO,SUVs,,"172,107 mi",,Run & Drive,Deployed Airbags,Key Available,Brown,,"3.5L V-6 DOHC, VVT, 265HP",Gasoline,6 Cyl,JN8AZ1MU3AW010571,IAA United States,Automatic,AAA Rhode Island,Front Wheel Drive,Sport Utility,Japan,NO,A,17,"K  ",30,Insurance,"$2,700 USD",East
"Tue Dec 09, 8:30am CST",Providence,43470612,2015,NISSAN,PATHFINDER,PLATINUM,$25 USD,Salvage,NO,Front End,Right Side,Collision,"Tue Dec 09, 1:07am CST",NO,SUVs,,"282,268 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.5L V-6 DOHC, VVT, 260HP",Gasoline,6 Cyl,5N1AR2MM1FC698138,IAA United States,Automatic,AAA Rhode Island,Four Wheel Drive,Sport Utility,United States,NO,A,37,"G  ",5,Insurance,"$6,085 USD",East
"Tue Dec 09, 8:30am CST",Providence,43832672,2013,NISSAN,PATHFINDER,SL,$675 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:26am CST",NO,SUVs,,"121,898 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"3.5L V-6 DOHC, VVT, 260HP",Gasoline,6 Cyl,5N1AR2MM5DC614951,IAA United States,Automatic,,Four Wheel Drive,Sport Utility,United States,NO,A,92,"B  ",4,Non-Insurance,"$2,975 USD",East
"Tue Dec 09, 8:30am CST",Providence,43323481,2015,NISSAN,ROGUE,SL,"$1,600 USD",Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:04am CST",NO,SUVs,,"96,932 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.5L I-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,5N1AT2MV3FC863536,IAA United States,Automatic,AAA Rhode Island,All-Wheel Drive,Utility,United States,NO,A,28,"K  ",31,Insurance,"$13,225 USD",East
"Tue Dec 09, 8:30am CST",Providence,43742728,2022,NISSAN,SENTRA,SV XTRONIC CVT,"$2,350 USD",Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:21am CST",NO,Automobiles,,"44,932 mi",,Run & Drive,Deployed Airbags,Key Available,Gray,Black,"2.0L I-4 DI, DOHC, VVT, 149HP",Gasoline,4 Cyl,3N1AB8CV3NY292473,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Sedan,Mexico,NO,A,103,"J  ",19,Insurance,"$21,575 USD",East
"Tue Dec 09, 8:30am CST",Providence,43696462,2019,NISSAN,SENTRA,SV,$975 USD,Salvage,NO,Right Side,Right Rear,Collision,"Tue Dec 09, 1:19am CST",NO,Automobiles,,"62,593 mi",,Run & Drive,Deployed Airbags,Key Available,Silver,Black,"1.8L I-4 DOHC, VVT, 124HP",Gasoline,4 Cyl,3N1AB7APXKY246021,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Sedan,Mexico,NO,A,33,"J  ",21,Insurance,"$13,301 USD",East
"Tue Dec 09, 8:30am CST",Providence,43807127,2015,RAM,1500,TRADESMAN,"$2,800 USD",Clear,NO,Unknown,,Collision,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"52,130 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"5.7L V-8 VVT, 395HP",Gasoline,8 Cyl,3C6JR7DT0FG597668,IAA United States,Automatic,MAPFRE USA,Four Wheel Drive,Regular Cab,Mexico,NO,A,11,"R  ",16,Insurance,"$16,420 USD",East
"Tue Dec 09, 8:30am CST",Providence,43233743,2014,RAM,1500,EXPRESS,$25 USD,Salvage,NO,Left Side,Rear,Collision,"Tue Dec 09, 1:02am CST",NO,Automobiles,,"263,676 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"5.7L V-8 VVT, 395HP",Gasoline,8 Cyl,1C6RR7FT9ES335283,IAA United States,Automatic,AAA Rhode Island,Four Wheel Drive,Quad Cab,United States,NO,A,3,"R  ",30,Insurance,"$9,691 USD",East
"Tue Dec 09, 8:30am CST",Providence,43779422,2019,SUBARU,IMPREZA,2.0I PREMIUM,"$2,250 USD",Salvage,NO,Front End,Left & Right Side,Collision,"Tue Dec 09, 1:23am CST",NO,Automobiles,,"33,444 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Black,"2.0L H-4 DI, DOHC, VVT, 152HP",Gasoline,4 Cyl,4S3GTAC63K3745760,IAA United States,Automatic,MAPFRE USA,All-Wheel Drive,Hatchback,United States,NO,A,12,"C  ",24,Insurance,"$19,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43827712,2014,SUBARU,IMPREZA,2.0I PREMIUM,$750 USD,Clear,NO,Front End,,Other,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"135,738 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"2.0L H-4 DOHC, VVT, 148HP",Gasoline,4 Cyl,JF1GPAD65E8282536,IAA United States,Automatic,,All-Wheel Drive,Hatchback,Japan,NO,A,1,"N  ",13,Non-Insurance,"$3,575 USD",East
"Tue Dec 09, 8:30am CST",Providence,43741823,2013,SUBARU,OUTBACK,2.5I LIMITED,$525 USD,Clear,NO,Mechanical,Right Side,Other,"Tue Dec 09, 1:21am CST",NO,SUVs,,"120,420 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.5L H-4 DOHC, VVT, 173HP",Gasoline,4 Cyl,4S4BRBKC8D3319499,IAA United States,Automatic,,All-Wheel Drive,Sport Utility,United States,NO,A,42,"H  ",31,Non-Insurance,"$4,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43712126,2010,SUBARU,OUTBACK,2.5I LIMITED,$25 USD,Clear,NO,Left & Right Side,,Other,"Tue Dec 09, 1:20am CST",NO,SUVs,,"175,237 mi",,Run & Drive,Intact Airbags,Key Available,Green,,"2.5L H-4 VVT, 170HP",Gasoline,4 Cyl,4S4BRBKC4A3312979,IAA United States,Automatic,"Nationwide Remarketing ",All-Wheel Drive,Sport Utility,United States,NO,A,102,"N  ",9,Non-Insurance,"$2,625 USD",East
"Tue Dec 09, 8:30am CST",Providence,43052017,2007,SUBARU,OUTBACK,2.5I LIMITED,$25 USD,Salvage,NO,Front End,,Other,"Tue Dec 09, 1:01am CST",NO,Automobiles,,"193,725 mi",Not Required/Exempt,Stationary,Intact Airbags,Key Available,Blue,,"2.5L H-4 VVT, 175HP",Gasoline,4 Cyl,4S4BP62C977339755,IAA United States,Automatic,,All-Wheel Drive,Wagon,United States,NO,A,90,"K  ",11,Non-Insurance,"$1,525 USD",East
"Tue Dec 09, 8:30am CST",Providence,43837556,2006,TOYOTA,AVALON,XLS,$875 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:26am CST",NO,Automobiles,,"112,849 mi",Not Actual,Run & Drive,Intact Airbags,Key Available,Burgundy,,"3.5L V-6 DOHC, VVT, 268HP",Gasoline,6 Cyl,4T1BK36B46U086634,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,80,"H  ",31,Non-Insurance,"$2,925 USD",East
"Tue Dec 09, 8:30am CST",Providence,43268407,2018,TOYOTA,CAMRY,LE,"$3,550 USD",Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:03am CST",NO,Automobiles,,"52,401 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"2.5L I-4 DI, DOHC, VVT, 203HP",Gasoline,4 Cyl,4T1B11HK9JU621597,IAA United States,Automatic,AAA Rhode Island,Front Wheel Drive,Sedan,United States,NO,A,2,"G  ",14,Insurance,"$19,950 USD",East
"Tue Dec 09, 8:30am CST",Providence,43706902,2009,TOYOTA,CAMRY,LE,$475 USD,Salvage,NO,Front End,Left Side,Collision,"Tue Dec 09, 1:19am CST",NO,Automobiles,,"201,104 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.4L I-4 DOHC, VVT, 158HP",Gasoline,4 Cyl,4T1BE46K19U323355,IAA United States,Automatic,Arbella Insurance Company,Front Wheel Drive,Sedan,United States,NO,A,19,"H  ",21,Insurance,"$4,850 USD",East
"Tue Dec 09, 8:30am CST",Providence,40347686,2005,TOYOTA,COROLLA,CE,$225 USD,Salvage,NO,Normal Wear & Tear,,,"Tue Dec 09, 12:59am CST",NO,Automobiles,,"174,697 mi",,Stationary,Intact Airbags,Key Available,Red,,"1.8L I-4 DOHC, VVT, 130HP",Gasoline,4 Cyl,2T1BR32E55C329251,IAA United States,Automatic,,Front Wheel Drive,Sedan,Canada,NO,A,55,"P  ",4,Non-Insurance,"$1,725 USD",East
"Tue Dec 09, 8:30am CST",Providence,43795378,2001,TOYOTA,COROLLA,LE,$225 USD,Clear,NO,Left Front,,Other,"Tue Dec 09, 1:24am CST",NO,Automobiles,,"127,384 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"1.8L I-4 DOHC, VVT, 125HP",Gasoline,4 Cyl,1NXBR12E31Z436697,IAA United States,Manual,,Front Wheel Drive,Sedan,United States,NO,A,78,"H  ",27,Non-Insurance,$800 USD,East
"Tue Dec 09, 8:30am CST",Providence,43758788,2011,TOYOTA,HIGHLANDER,BASE V6,"$2,500 USD",Clear,NO,Front End,Left & Right Side,Collision,"Tue Dec 09, 1:22am CST",NO,SUVs,,"153,865 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Gray,"3.5L V-6 DOHC, VVT, 270HP",Gasoline,6 Cyl,5TDBK3EH2BS080677,IAA United States,Automatic,MAPFRE USA,All-Wheel Drive,Sport Utility,United States,NO,A,20,"N  ",19,Insurance,"$8,278 USD",East
"Tue Dec 09, 8:30am CST",Providence,43809204,2010,TOYOTA,PRIUS,II,$875 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"217,540 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"1.8L I-4 DOHC, VVT, 98HP",Hybrid,4 Cyl,JTDKN3DU4A5183755,IAA United States,Automatic,,Front Wheel Drive,Hatchback,Japan,NO,A,67,"A  ",2,Non-Insurance,"$3,375 USD",East
"Tue Dec 09, 8:30am CST",Providence,43585680,2015,TOYOTA,RAV4,XLE,"$4,450 USD",Clear,NO,Front End,,Collision,"Tue Dec 09, 1:12am CST",NO,SUVs,,"88,391 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,"2.5L I-4 DOHC, VVT, 176HP",Gasoline,4 Cyl,2T3RFREV0FW321877,IAA United States,Automatic,Arbella Insurance Company,All-Wheel Drive,Sport Utility,Canada,NO,A,4,"DZ ",1,Insurance,"$16,267 USD",East
"Tue Dec 09, 8:30am CST",Providence,43489634,2018,TOYOTA,TACOMA,TRD OFF ROAD,"$11,900 USD",Salvage,NO,Rear,,Collision,"Tue Dec 09, 1:08am CST",NO,Automobiles,,"131,919 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,"3.5L V-6 DI, DOHC, VVT, 278HP",Gasoline,6 Cyl,3TMCZ5AN5JM126962,IAA United States,Automatic,Hanover Insurance,Four Wheel Drive,Double Cab,Mexico,NO,A,84,"R  ",14,Insurance,"$24,194 USD",East
"Tue Dec 09, 8:30am CST",Providence,43703043,2008,TOYOTA,TACOMA,BASE V6,"$1,850 USD",Clear,NO,Rear,Right Side,Other,"Tue Dec 09, 1:19am CST",NO,Automobiles,,"270,271 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"4.0L V-6 DOHC, VVT, 236HP",Gasoline,6 Cyl,5TEUU42N48Z487706,IAA United States,Automatic,,Four Wheel Drive,Extended Cab,United States,NO,A,54,"R  ",13,Non-Insurance,"$6,575 USD",East
"Tue Dec 09, 8:30am CST",Providence,43375928,2025,TOYOTA,TUNDRA,SR5 4WD,"$16,700 USD",Salvage,NO,Suspension,Right Side,Collision,"Tue Dec 09, 1:05am CST",NO,Automobiles,,"9,160 mi",,Run & Drive,Deployed Airbags,Key Available,White,,"3.4L V-6 DI, DOHC, VVT, turbo, 389HP",Gasoline,6 Cyl,5TFLA5DA5SX316224,IAA United States,Automatic,Arbella Insurance Company,Four Wheel Drive,Double Cab,United States,NO,A,47,"R  ",34,Insurance,"$48,370 USD",East
"Tue Dec 09, 8:30am CST",Providence,43818242,2007,TOYOTA,TUNDRA,SR5 4.7L V8,$525 USD,Clear,NO,Left Side,,Other,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"235,135 mi",,Stationary,Intact Airbags,Key Available,Gold,,"4.7L V-8 DOHC, VVT, 271HP",Gasoline,8 Cyl,5TFBT54137X010152,IAA United States,Automatic,,Four Wheel Drive,Double Cab,United States,NO,A,21,"S  ",19,Non-Insurance,"$6,250 USD",East
"Tue Dec 09, 8:30am CST",Providence,43758454,2005,TOYOTA,TUNDRA,LIMITED V8,$575 USD,Clear,NO,Right Side,,Other,"Tue Dec 09, 1:22am CST",NO,Automobiles,,1 mi,Broken,Run & Drive,Intact Airbags,Key Available,Burgundy,,"4.7L V-8 DOHC, VVT, 282HP",Gasoline,8 Cyl,5TBDT48165S472214,IAA United States,Automatic,,Four Wheel Drive,Double Cab,United States,NO,A,9,"S  ",6,Non-Insurance,"$5,800 USD",East
"Tue Dec 09, 8:30am CST",Providence,42903244,2014,TOYOTA,YARIS,L (TMC/CBU PLANT),"$1,650 USD",Salvage,NO,Rear,,Collision,"Tue Dec 09, 1am CST",NO,Automobiles,,"162,895 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"1.5L I-4 DOHC, VVT, 106HP",Gasoline,4 Cyl,JTDKTUD39ED594700,IAA United States,Automatic,,Front Wheel Drive,Hatchback,Japan,NO,A,61,"K  ",7,Insurance,"$6,270 USD",East
"Tue Dec 09, 8:30am CST",Providence,43754223,2012,VOLKSWAGEN,EOS,EXECUTIVE,$775 USD,Clear,NO,Front End,,Collision,"Tue Dec 09, 1:22am CST",NO,Automobiles,,"101,994 mi",,Run & Drive,Intact Airbags,Key Available,White,Beige,"2.0L I-4 DI, DOHC, VVT, turbo, 200HP",Gasoline,4 Cyl,WVWFW7AH0CV009066,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Convertible,Germany,NO,A,16,"C  ",10,Insurance,"$8,354 USD",East
"Tue Dec 09, 8:30am CST",Providence,41417354,2015,VOLKSWAGEN,GOLF GTI,2.0T SE 4-DOOR,$125 USD,Salvage,NO,All Over,,Collision,"Tue Dec 09, 12:59am CST",NO,Automobiles,,1 mi,Not Actual,Stationary,Deployed Airbags,,Black,,"2.0L I-4 DI, DOHC, VVT, turbo, 210HP",Gasoline,4 Cyl,3VW4T7AU5FM096679,IAA United States,Automatic,Pilgrim Insurance,Front Wheel Drive,Hatchback,Mexico,NO,A,75,"M  ",25,Insurance,"$12,018 USD",East
"Tue Dec 09, 8:30am CST",Providence,43569935,2014,VOLKSWAGEN,JETTA SPORTWAGEN,2.0L TDI,$225 USD,Salvage,NO,Front & Rear,Left Rear,Collision,"Tue Dec 09, 1:12am CST",NO,Automobiles,,"137,265 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"2.0L I-4 DI, DOHC, turbo, 140HP",Diesel,4 Cyl,3VWPL7AJ1EM619911,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Wagon,Mexico,NO,A,62,"H  ",35,Insurance,"$8,975 USD",East
