Auction Date,Branch Name,Stock Number,Year,Make,Model,Series Name,Current Bid,Title/Sale Document,Public,Primary Damage,Secondary Damage,Loss Type,New Inventory Time,Timed Auction,Vehicle Type,Vehicle Subtype,Odometer,ODO Status,Start Code,Air Bags,Key,Exterior Color,Interior Color,Engine,Fuel Type,Cylinders,Vin#,Market,Transmission Type,Seller,Drive Line Type,Body Style,Country of Origin,Offsite,Lane,Run,Aisle,Stall,Seller Type,ACV,Region
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42805299,2014,FORD,EXPLORER," ",,Salvage,YES,Front End,LEFT REAR,Collision,"Wed Sep 03, 8:13am CEDT / CEST",NO,SUVs,,"192,074 mi",,Run & Drive,Intact Airbags,Key Available,Black,Beige,"3.5L V-6 DOHC, VVT, 290HP",Gasoline,6 Cyl,1FM5K8B8XEGB34669,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,60,SAA,1,Insurance,"$2,757 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42770765,2010,FORD,EXPLORER,EDDIE BAUER,,Salvage,YES,Right Side," ",Other,"Wed Sep 03, 8:12am CEDT / CEST",NO,SUVs,,"160,130 mi",,Stationary,Deployed Airbags,Key Available,Maroon,Tan,4.0L V-6 210HP,Gasoline,6 Cyl,1FMEU7EE9AUA67015,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,97,SAA,1,Insurance,"$6,142 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42593883,2014,FORD,F-150,FX4,$125 USD,Salvage,YES,Right Side," ",Collision,"Wed Sep 03, 8:06am CEDT / CEST",NO,Automobiles,,"104,573 mi",,Run & Drive,Deployed Airbags,Key Available,Black,Black,"5.0L V-8 DOHC, VVT, 360HP",Flexible Fuel,8 Cyl,1FTFW1EF1EKD90176,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,United States,NO,A,94,"BB ",52,Insurance,"$17,108 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42697172,2006,FORD,F-250,LARIAT/XL/XLT,$25 USD,Salvage,YES,Engine Burn,RIGHT FRONT,Fire,"Wed Sep 03, 8:09am CEDT / CEST",NO,Automobiles,,"289,954 mi",,Stationary,Intact Airbags,Key Available,White,,"6.0L V-8 DI, turbo, 325HP",Diesel,8 Cyl,1FTSW21P16EB54663,IAA United States,Automatic,Erie Insurance Group,Four Wheel Drive,Crew Cab,United States,NO,A,143,"BB ",45,Insurance,"$7,155 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42763736,1990,FORD,F250," ",$25 USD,Non-Repairable,YES,Total Burn," ",Fire,"Wed Sep 03, 8:11am CEDT / CEST",NO,Pick-up Trucks,,"129,000 mi",Not Actual,Stationary,,,White,Black,7.5L V8 FI  F,Gasoline,8 Cyl,1FTHF26G5LNB27772,IAA United States,Manual,State Farm Group Insurance,Four Wheel Drive,Pickup 2 Door,United States,NO,A,111,"TB ",1,Insurance,"$10,541 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,40639032,2014,FORD,FOCUS,SE,,Non-Repairable,YES,Front End,BIOHAZARD,Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,Automobiles,,"172,438 mi",,Stationary,Deployed Airbags,Key Available,Gray,Black,"2.0L I-4 DI, DOHC, VVT, 160HP",Gasoline,4 Cyl,1FADP3F24EL206599,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,52,SAA,1,Insurance,"$5,647 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42687242,2014,FORD,FOCUS,SE,$225 USD,Salvage,YES,Front & Rear,LEFT & RIGHT SIDE,Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,Automobiles,,"87,088 mi",,Stationary,Intact Airbags,Key Available,Blue,,"2.0L I-4 DI, DOHC, VVT, 160HP",Gasoline,4 Cyl,1FADP3F2XEL194443,IAA United States,Automatic,Erie Insurance Group,Front Wheel Drive,Sedan,United States,NO,A,139,SAA,1,Insurance,"$7,872 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42967564,2005,FORD,FOCUS,ZX4,$25 USD,Clear,NO,Normal Wear & Tear," ",,"Wed Sep 03, 1:13am CEDT / CEST",NO,Automobiles,,"137,005 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"2.0L I-4 DOHC, 136HP",Gasoline,4 Cyl,1FAFP34N75W164823,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,7,SAA,2,Non-Insurance,$675 USD,East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42405875,2011,FORD,FUSION,S,$25 USD,Salvage,YES,Right Front,LEFT REAR,Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"224,285 mi",,Run & Drive,Intact Airbags,Key Available,White,Gray,"2.5L I-4 DOHC, VVT, 175HP",Gasoline,4 Cyl,3FAHP0GA7BR191213,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Mexico,NO,A,74,SAA,2,Insurance,"$2,306 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42674142,2010,FORD,FUSION,SE,,Salvage,YES,Left Rear,REAR,Collision,"Wed Sep 03, 8:08am CEDT / CEST",NO,Automobiles,,"165,433 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.0L V-6 DOHC, VVT, 240HP",Flexible Fuel,6 Cyl,3FAHP0HG9AR311126,IAA United States,Automatic,Erie Insurance Group,Front Wheel Drive,Sedan,Mexico,NO,A,132,SAA,1,Insurance,"$3,879 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42266429,2016,FORD,MUSTANG,V6,"$1,050 USD",Salvage,YES,Left Side,ROOF,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,Automobiles,,"107,045 mi",,Run & Drive,Intact Airbags,Key Available,Yellow,Black,"3.7L V-6 DOHC, VVT, 300HP",Gasoline,6 Cyl,1FA6P8AM9G5292563,IAA United States,Automatic,State Farm Group Insurance,Rear Wheel Drive,Coupe,United States,NO,A,21,SAA,2,Insurance,"$11,564 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42448388,2017,GMC,ACADIA,SLT-2,"$1,300 USD",Salvage,YES,Left Front," ",Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,SUVs,,"140,687 mi",,Run & Drive,Deployed Airbags,Key Available,Maroon,Black,"3.6L V-6 DI, DOHC, VVT, 310HP",Gasoline,6 Cyl,1GKKNNLS8HZ129099,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Utility,United States,NO,A,25,SAA,1,Insurance,"$13,990 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41807188,2006,GMC,C5500," ","$1,350 USD",Salvage,YES,Flood," ",Water,"Wed Sep 03, 8:01am CEDT / CEST",NO,Heavy Duty Trucks,,"166,957 mi",," ",,Key Available,White,,,Gasoline,8 Cyl,1GDE5C1G66F414910,IAA United States,,State Farm Group Insurance,Rear Wheel Drive,Regular Cab,United States,NO,A,112,"ST ",1,Insurance,"$40,882 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42469325,2012,GMC,SIERRA 1500,SL,$25 USD,Non-Repairable,YES,Roof,LEFT & RIGHT SIDE,Other,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"84,203 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"4.8L V-8 VVT, 302HP",Gasoline,8 Cyl,1GTR2UEA1CZ216630,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Extended Cab,United States,NO,A,54,SAA,2,Insurance,"$11,454 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42792777,2012,GMC,SIERRA 1500,SLE,$375 USD,Salvage,YES,Left Front," ",Collision,"Wed Sep 03, 8:13am CEDT / CEST",NO,Automobiles,,"135,980 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"5.3L V-8 VVT, 315HP",Flexible Fuel,8 Cyl,3GTP2VE71CG128047,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,Mexico,NO,A,36,SAA,2,Insurance,"$12,221 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42678309,2013,GMC,SIERRA 2500HD,SLE,$50 USD,Clear,NO,Repossession,RIGHT REAR,Other,"Wed Sep 03, 8:08am CEDT / CEST",NO,Automobiles,,"138,879 mi",,Stationary,Intact Airbags,Key Available,Gray,,"6.0L V-8 VVT, 360HP",Flexible Fuel,8 Cyl,1GT210CG6DZ112706,IAA United States,Automatic,,,Extended Cab,United States,NO,A,154,"BB ",48,Non-Insurance,"$6,600 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42774826,2012,GMC,TERRAIN,SLT-2,$25 USD,Salvage,YES,Right Front," ",Collision,"Wed Sep 03, 8:12am CEDT / CEST",NO,SUVs,,"92,414 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Gray,"3.0L V-6 DI, DOHC, VVT, 264HP",Flexible Fuel,6 Cyl,2GKFLXE58C6289949,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Canada,NO,A,43,SAA,1,Insurance,"$9,113 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,43058294,2000,GMC,YUKON XL 1500,SLT,$25 USD,Clear,NO,Normal Wear & Tear," ",,"Sun Aug 31, 7:56am CEDT / CEST",NO,SUVs,,"206,135 mi",,Run & Drive,Intact Airbags,Key Available,Black,,5.3L V-8 285HP,Gasoline,8 Cyl,3GKFK16T6YG171942,IAA United States,Automatic,,Four Wheel Drive,Utility,Mexico,NO,A,146,"AA ",4,Non-Insurance,"$1,050 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42678318,2017,HONDA,ACCORD,SPORT,$150 USD,Clear,NO,Left Side,FRONT END,Other,"Wed Sep 03, 8:08am CEDT / CEST",NO,Automobiles,,"101,156 mi",,Starts,Intact Airbags,Key Available,Red,,"2.4L I-4 DI, DOHC, VVT, 189HP",Gasoline,4 Cyl,1HGCR2F5XHA095790,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,157,SAA,1,Non-Insurance,"$10,450 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42811384,2011,HONDA,ACCORD,3.5 EX-L,,Salvage,YES,Left Rear,REAR,Collision,"Wed Sep 03, 8:13am CEDT / CEST",NO,Automobiles,,"213,965 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"3.5L V-6 VVT, 271HP",Gasoline,6 Cyl,1HGCS2A83BA005439,IAA United States,Manual,State Farm Group Insurance,Front Wheel Drive,Coupe,United States,NO,A,86,SAA,2,Insurance,"$6,825 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42400265,2022,HONDA,CIVIC,SPORT,"$2,550 USD",Salvage,YES,Rear," ",Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"23,474 mi",,Run & Drive,Intact Airbags,Key Available,Blue,Black,"2.0L I-4 DI, DOHC, VVT, 158HP",Gasoline,4 Cyl,2HGFE2F59NH589371,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Canada,NO,A,89,SAA,2,Insurance,"$24,317 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42123706,2007,HONDA,CIVIC,LX,,Salvage,NO,Biohazard," ",Other,"Wed Sep 03, 8:02am CEDT / CEST",NO,Automobiles,,1 mi,Not Actual,Stationary,Intact Airbags,Key Available,Gold,,"1.8L I-4 VVT, 140HP",Gasoline,4 Cyl,1HGFA16527L062025,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,1,SAA,2,Non-Insurance,"$2,225 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42410536,2007,HONDA,CR-V,EX,,Salvage,NO,Rollover,BIOHAZARD,Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,SUVs,,1 mi,Not Required/Exempt,Stationary,Deployed Airbags,,Gold,Beige,"2.4L I-4 DOHC, VVT, 166HP",Gasoline,4 Cyl,JHLRE38507C005415,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Utility,Japan,NO,A,101,SAA,1,Insurance,"$4,738 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42630062,2005,HONDA,ELEMENT,EX,$25 USD,Salvage,YES,Right Side,FRONT END,Collision,"Wed Sep 03, 8:07am CEDT / CEST",NO,SUVs,,"216,760 mi",,Stationary,Intact Airbags,,Orange,Black,"2.4L I-4 DOHC, i-VTEC VVT, 160HP",Gasoline,4 Cyl,5J6YH28625L031685,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Sport Utility,United States,NO,A,49,SAA,2,Insurance,"$5,203 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42860206,2016,HYUNDAI,ACCENT,SE,,Clear,NO,Normal Wear & Tear," ",,"Wed Sep 03, 8:16am CEDT / CEST",NO,Automobiles,,"80,976 mi",Not Actual,Stationary,Intact Airbags,Key Available,Blue,,"1.6L I-4 DI, DOHC, VVT, 137HP",Gasoline,4 Cyl,KMHCU4AE5GU140109,IAA United States,Automatic,,Front Wheel Drive,Sedan,South Korea,NO,A,12,SAA,1,Non-Insurance,"$2,675 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42995879,2013,HYUNDAI,ACCENT,GS,,Clear,NO,Normal Wear & Tear," ",,"Wed Sep 03, 1:02am CEDT / CEST",NO,Automobiles,,"189,730 mi",,Stationary,Intact Airbags,Key Available,Black,,"1.6L I-4 DI, DOHC, VVT, 138HP",Gasoline,4 Cyl,KMHCT5AE9DU110941,IAA United States,Automatic,,Front Wheel Drive,Hatchback,South Korea,NO,A,8,SAA,2,Non-Insurance,"$1,800 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42282927,2008,HYUNDAI,ACCENT,GS,,Salvage,YES,Front End,LEFT SIDE,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,Automobiles,,"229,542 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Black,"1.6L I-4 DOHC, VVT, 110HP",Gasoline,4 Cyl,KMHCM36C48U100395,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,South Korea,NO,A,63,SAA,2,Insurance,"$1,227 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42519131,2020,HYUNDAI,ELANTRA,SE,"$3,000 USD",Salvage,YES,Hail,RIGHT SIDE,Other,"Wed Sep 03, 8:05am CEDT / CEST",NO,Automobiles,,"57,769 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"2.0L I-4 DOHC, VVT, 147HP",Gasoline,4 Cyl,5NPD74LF6LH554106,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,16,SAA,2,Insurance,"$12,390 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42504988,2019,HYUNDAI,ELANTRA,SE,,Salvage,YES,Hail,RIGHT REAR,Other,"Wed Sep 03, 8:05am CEDT / CEST",NO,Automobiles,,"121,693 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"2.0L I-4 DOHC, VVT, 147HP",Gasoline,4 Cyl,5NPD74LF0KH467879,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,96,SAA,1,Insurance,"$9,643 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42764047,2001,HYUNDAI,ELANTRA,GLS,,Salvage,YES,Left Rear,REAR,Collision,"Wed Sep 03, 8:11am CEDT / CEST",NO,Automobiles,,"185,456 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Gray,"2.0L I-4 DOHC, 140HP",Gasoline,4 Cyl,KMHDN45DX1U079351,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,South Korea,NO,A,77,SAA,2,Insurance,"$1,768 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42345443,2017,HYUNDAI,SONATA,SE,"$1,300 USD",Salvage,YES,Hail,RIGHT SIDE,Other,"Wed Sep 03, 8:03am CEDT / CEST",NO,Automobiles,,"107,895 mi",,Run & Drive,Intact Airbags,Key Available,Black,Beige,"2.4L I-4 DI, DOHC, VVT, 185HP",Gasoline,4 Cyl,5NPE24AF1HH553068,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,92,SAA,2,Insurance,"$8,746 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,43031252,2010,HYUNDAI,VERACRUZ,GLS,$25 USD,Clear,NO,Left Side," ",Other,"Sun Aug 31, 7:55am CEDT / CEST",NO,SUVs,,"131,216 mi",,Stationary,Intact Airbags,Key Available,Silver,,"3.8L V-6 DOHC, VVT, 260HP",Gasoline,6 Cyl,KM8NUDCC6AU119278,IAA United States,Automatic,,All-Wheel Drive,Utility,South Korea,NO,A,11,SAA,1,Non-Insurance,"$2,400 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42377608,2013,INFINITI,JX35," ",,Salvage,YES,Right Side,FRONT END,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,SUVs,,"194,138 mi",,Run & Drive,Deployed Airbags,Key Available,Black,,"3.5L V-6 DOHC, VVT, 265HP",Gasoline,6 Cyl,5N1AL0MM5DC315174,IAA United States,Automatic,,All-Wheel Drive,Utility,United States,NO,A,160,SAA,1,Insurance,"$3,742 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42709307,2019,JEEP,CHEROKEE,LIMITED FWD,,Salvage,YES,Rollover,LEFT & RIGHT SIDE,Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,SUVs,,"35,253 mi",,Stationary,Deployed Airbags,,Black,Black,"3.2L V-6 DOHC, 271HP",Flexible Fuel,6 Cyl,1C4PJLDX9KD429184,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Utility,United States,NO,A,129,SAA,2,Insurance,"$19,604 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41673789,2017,JEEP,CHEROKEE,TRAILHAWK 4X4,"$1,050 USD",Salvage,YES,Flood," ",Water,"Wed Sep 03, 8:01am CEDT / CEST",NO,SUVs,,"130,451 mi",,Stationary,Intact Airbags,Key Available,Red,Black,"2.4L I-4 VVT, 184HP",Gasoline,4 Cyl,1C4PJMBB2HW648899,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,98,SAA,1,Insurance,"$13,382 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41835244,2000,JEEP,CHEROKEE,SPORT,$25 USD,Salvage,YES,Theft," ",Theft,"Wed Sep 03, 8:01am CEDT / CEST",NO,SUVs,,"272,190 mi",,Run & Drive,Intact Airbags,,Red,Black,4.0L I-6 190HP,Gasoline,6 Cyl,1J4FF48S8YL230203,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,22,SAA,1,Insurance,"$4,928 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,43008714,2000,JEEP,CHEROKEE,SPORT,$250 USD,Clear,NO,Normal Wear & Tear," ",,"Wed Sep 03, 1:02am CEDT / CEST",NO,SUVs,,"182,097 mi",,Run & Drive,Intact Airbags,Key Available,Maroon,,4.0L I-6 190HP,Gasoline,6 Cyl,1J4FF48S3YL185963,IAA United States,Automatic,,Four Wheel Drive,Utility,United States,NO,A,6,SAA,2,Non-Insurance,"$1,325 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42957558,2015,JEEP,COMPASS,LATITUDE,,Clear,NO,Normal Wear & Tear," ",,"Wed Sep 03, 8:21am CEDT / CEST",NO,SUVs,,"209,265 mi",,Stationary,Intact Airbags,Key Available,Silver,,"2.4L I-4 DOHC, VVT, 172HP",Gasoline,4 Cyl,1C4NJDEB6FD245987,IAA United States,Automatic,,Four Wheel Drive,Utility,United States,NO,A,2,SAA,2,Non-Insurance,"$3,125 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42357725,2015,JEEP,PATRIOT,SPORT,,Salvage,YES,Left Front," ",Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,SUVs,,"91,313 mi",,Stationary,Intact Airbags,Key Available,Black,Black,"2.4L I-4 DOHC, VVT, 172HP",Gasoline,4 Cyl,1C4NJRBB0FD424902,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,85,SAA,1,Insurance,"$7,864 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42526566,2023,JEEP,RENEGADE,ALTITUDE 4X4,"$1,300 USD",Salvage,YES,Left Front,FRONT END,Collision,"Wed Sep 03, 8:05am CEDT / CEST",NO,SUVs,,"20,074 mi",,Run & Drive,Deployed Airbags,Key Available,White,Black,"1.3L I-4 DI, VVT, turbo, 177HP",Gasoline,4 Cyl,ZACNJDE12PPP33499,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,Italy,NO,A,83,SAA,1,Insurance,"$21,481 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42306063,2018,JEEP,WRANGLER UNLIMITED,RUBICON 4X4,"$4,550 USD",Salvage,YES,Rollover," ",Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,SUVs,,"106,307 mi",,Stationary,Intact Airbags,Key Available,Gray,Black,"3.6L V-6 DOHC, VVT, 285HP",Gasoline,6 Cyl,1C4HJXFG6JW203082,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,95,SAA,2,Insurance,"$27,354 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41043703,2021,KAWASAKI,KRF 1000,A,"$1,150 USD",Salvage,YES,Rollover,ALL OVER,Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,Motorcycles,Side By Side,"3,658 mi",Not Required/Exempt,Stationary,,Key Available,Blue,Black,2,Gasoline,2 Cyl,JKARFCA19MB514948,IAA United States,Unknown,State Farm Group Insurance,,Side By Side,United States,NO,A,81,"MC ",1,Insurance,"$15,988 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41752909,2024,KAWASAKI,KRF800,J,"$1,650 USD",Non-Repairable,YES,Flood," ",Water,"Wed Sep 03, 8:01am CEDT / CEST",NO,Motorcycles,Side By Side,488 mi,,Stationary,,Key Available,Black,Black,2,Gasoline,2 Cyl,JKBRFCJ16RB505143,IAA United States,Unknown,State Farm Group Insurance,,Side By Side,United States,NO,A,113,"MC ",1,Insurance,"$13,363 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41605561,2023,KIA,FORTE,GT,$25 USD,Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,Automobiles,,"25,082 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Black,"1.6L I-4 DI, DOHC, VVT, turbo, 201HP",Gasoline,4 Cyl,3KPF44AC5PE644383,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Mexico,NO,A,24,SAA,2,Insurance,"$22,410 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42573877,2016,KIA,FORTE,LX,,Salvage,YES,Front End,UNDERCARRIAGE,Collision,"Wed Sep 03, 8:06am CEDT / CEST",NO,Automobiles,,"161,338 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"1.8L I-4 DOHC, VVT, 145HP",Gasoline,4 Cyl,KNAFX4A62G5517908,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,South Korea,NO,A,69,SAA,2,Insurance,"$5,522 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42446486,2025,KIA,K5,GT-LINE,,Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"3,698 mi",,Stationary,Deployed Airbags,Key Available,Blue,Black,"2.5L I-4 DI, DOHC, VVT, 191HP",Gasoline,4 Cyl,KNAG64J70S5332068,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Sedan,South Korea,NO,A,124,SAA,2,Insurance,"$30,549 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42801156,2020,KIA,NIRO,LX,$325 USD,Salvage,YES,Undercarriage," ",Collision,"Wed Sep 03, 8:13am CEDT / CEST",NO,SUVs,,"27,914 mi",,Run & Drive,Intact Airbags,Key Available,Teal,Gray,"1.6L I-4 DI, DOHC, VVT, 104HP",Hybrid,4 Cyl,KNDCB3LCXL5361824,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Utility,South Korea,NO,A,76,SAA,1,Insurance,"$17,372 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41236547,2019,KIA,OPTIMA,LX,$25 USD,Salvage,YES,Right Side,FRONT END,Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,Automobiles,,"47,676 mi",,Stationary,Deployed Airbags,Key Available,Silver,Black,"2.4L I-4 DI, DOHC, VVT, 185HP",Gasoline,4 Cyl,5XXGT4L3XKG363037,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,73,SAA,2,Insurance,"$14,039 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42790672,2009,KIA,RONDO,LX,$25 USD,Salvage,YES,Right Side,LEFT FRONT,Collision,"Wed Sep 03, 8:12am CEDT / CEST",NO,Automobiles,,"167,151 mi",,Run & Drive,Intact Airbags,Key Available,Green,,"2.4L I-4 DOHC, VVT, 175HP",Gasoline,4 Cyl,KNAFG528197241332,IAA United States,Automatic,Erie Insurance Group,Front Wheel Drive,Wagon,South Korea,NO,A,150,SAA,2,Insurance,"$3,775 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42822636,2007,KIA,SEDONA,EX,,Salvage,YES,Hail," ",Other,"Wed Sep 03, 8:14am CEDT / CEST",NO,Vans,,"307,339 mi",,Stationary,Intact Airbags,Key Available,Blue,Gray,"3.8L V-6 DOHC, VVT, 250HP",Gasoline,6 Cyl,KNDMB233276140197,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Lwb,South Korea,NO,A,75,SAA,2,Insurance,"$2,254 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41311023,2015,KIA,SORENTO,LX,,Salvage,YES,Rear,RIGHT SIDE,Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,SUVs,,"183,290 mi",Not Actual,Stationary,Intact Airbags,,Maroon,Black,"2.4L I-4 DI, DOHC, VVT, 191HP",Gasoline,4 Cyl,5XYKTDA65FG572761,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,United States,NO,A,51,SAA,2,Insurance,"$5,615 USD",East
